,movie,names,reviews
142,'Rohini Silver Screens', ['SANTHOSH KUMAR A.R.L', 'NEW' 'Equipped with good sound and projection technology..This theater is known for its fans celebration..The theater management should maintain the auditorium in a cleaned way and should manage huge crowd while celebrations'
143,'Rohini Silver Screens', ['Parthasarathy Rangaraj', 'The theatre was superb when it was renewed few years before' 'Now it is not maintained properly' 'They must keep things hygiene rather than selling popcorns and earning out of it'
144,'Rohini Silver Screens', ['Siva Sankar'," ""Except for the Rohini Main Screen with the Violet Vibrant lights and the Second main screen Rukmani i would suggest people to not watch on other screens since those don't have a great ambiance inside the screen nor do they provide a great …More"""
145,'Rohini Silver Screens', ['Dr.Srinivas Rekapalli'," '5 years ago' ""Good place just to watch movies. Average maintenance. Movie watching experience is nice sounds are well adjusted. Wash rooms need to be maintained better. Food is costly but they won't restrict access to out side food. Parking is reasonably spacious and not that costly. For movie lovers it's a good weekend spot."""
146,'Rohini Silver Screens', ['Divianthan’s Space', '' '' '' '' '' 'Select seats in A & D rows for best movie viewing experience if you don’t like others heads blocking view …More'
147,'Rohini Silver Screens', ['Parameswaran P', '' '' '' '' 'Parking is 40 rs and if you book a ticket at the theatre counter they change additional money. Better to book online. …More'
148,'Rohini Silver Screens', ['jinisha jayan', 'NEW' 'Such an old one with bad seating arrangements. Had creatures crawling over me while watching movie. Such a trashy screen. Had to experience water seeping from the roof No proper sound effects . Need so much to be updated . No proper parking available during weekends and so unfriendly and rude staff . Watching movie here is an adventure.'
149,'Rohini Silver Screens', ['fayiz hamdan'," '' '' '' '' ""Don't get fooled by the fancy lights. Worst movie theatre experience ever!"" '•Screen is so small never can be compared to theatre screen' '•Worst seating and dirty theatre hall with no cleaning …More'"
150,'INOX National Chandra Metro Mall / Virugambakkam', ['Vijay Kamath'," ""The theatre is amazingly clean. The surround sound system isn't good enough or loud. However  I had a nice experience."""
151,'INOX National Chandra Metro Mall / Virugambakkam', ['Jagadeesh Sathiyanarayanan', 'Really one of best theatre in city. INOX experience good sound. Better my suggestion to go on Tuesday to get unlimited popcorn 🍿 until show ends.'
152,'INOX National Chandra Metro Mall / Virugambakkam', ['Ganesh Kumar', 'May 7 2023 we went movie suddenly power off only  volume we hear after 3 times they shown from beginning'
153,'INOX National Chandra Metro Mall / Virugambakkam', ['Rajan B N', '' '' '' '' '' '' '' '' '' '' 'Good theater with 6 screening rooms.' '' 'INOX is installed with atomos 4k projection. …More'
154,'INOX National Chandra Metro Mall / Virugambakkam', ['Abishek P R', 'NEW' 'Not so properly maintained due to less crowd. Food are affordable when compared to other Multiplex like PVR. And Screen 1 & 2 are large screen with good quality and sound systems.  Other 3 screens are smaller ones in screen size other than …More'
155,'INOX National Chandra Metro Mall / Virugambakkam', ['B N Rajan Dr', '' '' '' '' '' '' '' '' '' '' 'Good theater with 6 screening rooms.' '' 'INOX is installed with atomos 4k projection. …More'
156,'INOX National Chandra Metro Mall / Virugambakkam', ['BHAVAN KUMAR S U'," '' '' '' '' '' '' '' '' '' '' '' '' '' ""Picture quality and sound effects is good but seats were very uncomfortable to sit i went to 5th screeni don't know about other screens. …More"""
157,'INOX National Chandra Metro Mall / Virugambakkam', ['venkat krishnan', 'Good. Simple. Theatre access is clumsy. You need to walk through many stores. No proper direction exhibit. Screen not big. Seats excellent. Nicely maintained. Restrooms okay. They suddenly stopped water in the restroom post the show.'
158,'INOX National Chandra Metro Mall / Virugambakkam', ['Udaya Sankar', 'Theatre was good sound wise is great dolby atmos speakers 360• audio ambiance was nice comfortable seats and smells good proper checking and screen quality also is good but timing was bit late it took 30 late for show to start ⭐️ ⭐️ ⭐️'
159,'INOX National Chandra Metro Mall / Virugambakkam', ['SRINIVASAN S', 'NEW' '' '' '' '' '' '' '' '' 'Dont use this mall for movie purpose...use this mall.only for D Mart.' '' 'No air conditioner while watching movie and staff was ignorant and not not good …More'
160,'INOX National Chandra Metro Mall / Virugambakkam', ['Raghul P.K'," ""It was good  than i expected Good theatre experience although i sat in the corner seat It sound system is amazing. It's not a very big screen but a medium size screen."""
161,'INOX National Chandra Metro Mall / Virugambakkam', ['jeva nantham', 'So good Screen quality sound effects seat interiors all in all very good that screen Inox'
162,'INOX National Chandra Metro Mall / Virugambakkam', ['Vadivelan Shane', 'Ticket price is somewhat lesser than the food and beverages cost. I think major source of revenue is coming from selling foods rather than the movie tickets. Picture and sound quality is okay for the price that we pay. Restrooms are properly maintained. Overall the experience is good.'
163,'INOX National Chandra Metro Mall / Virugambakkam', ['sai prashanth', 'Screen quality was nice' 'Sound quality could have been better.' 'Seats were okish'
164,'INOX National Chandra Metro Mall / Virugambakkam', ['Dhanesh Ponnu'," '' '' 'I watched ""Kaantara-A Legend"" on 24th of November 2022. As I was new to Chennai I took Chennai metro from \'Puratchi Thalaivar Dr. M. Ramachandran Chennai Metro Station\' to \'Vadapalani\' which I spent 40 INR and took 20-30 minutes and got a …More'"
165,'INOX National Chandra Metro Mall / Virugambakkam', ['Azhagarasan Annadorai', 'Theatre is spacious. Front row seats are not really closer to the screen. No need to hesitate booking front row seats. Even on first day first shows we can stll get tickets for the back row seats. No need to book online. The mall however is not all that great. But good movie watching experience is guaranteed.'
166,'INOX National Chandra Metro Mall / Virugambakkam', ['BAVANESH KUMAAR RM', '' '' '' '' '' 'Theatre ambience is very good.' 'Apart from that workers attitude is very bad.' 'Popcorn is 450 rs. …More'
167,'INOX National Chandra Metro Mall / Virugambakkam', ['Vicky vikraanth', 'No ac in reception area I never ever seen this kind of inox very worst and food cost also kill middle class .'
168,'INOX National Chandra Metro Mall / Virugambakkam', ['Sandhya T', 'NEW' 'Inox has lost its quality and service.' 'Inside the theater it was literally stunking for sometime.  The restrooms are not well maintained.  Have this as last option when u book tickets disgusting experience'
169,'INOX National Chandra Metro Mall / Virugambakkam', ['Ganesan T', 'Went for PS2 movie with big team and enjoyed with Pop corn and coke 😎'
170,'INOX National Chandra Metro Mall / Virugambakkam', ['saravanaraja rajakani', 'Theatre is neat and fine. As usual snacks are 3 to 4 times compared to outside. Even water bottle is charged 30 rupees in a world where no one can manufacture water of their own.'
171,'INOX National Chandra Metro Mall / Virugambakkam', ['harsha bezawada'," '' '' '' '' '' '' ""Inox theatre is small. Screen is not good. Sound system is very low you can't enjoy the sound effects. Maintenance is not good."" 'Inox should do some improvements to this theatre because it is not giving Inox …More'"
172,'INOX National Chandra Metro Mall / Virugambakkam', ['KARTHIK DAMODARAN', 'NEW' 'Typing this review even before the movie can start. Cramped Parking space . Weak AC (sweating even before movie has started). Cool drinks are lacking the fizz and are more like sweet water. Will not come back to this movie hall.'
173,'INOX National Chandra Metro Mall / Virugambakkam', ['Divianthan’s Space', '' '' '' '' 'Pictures quality and Dolby atmos sound is configured perfectly.' '' 'Comfortable seats if ur confused with finding seat numbers it’s mentioned left …More'
174,'INOX National Chandra Metro Mall / Virugambakkam', ['Sethumuthu ramalingam', '' '' '' '' '' '' '' '' 'Screen 3' '' 'Over priced snacks and beverages …More'
175,'INOX National Chandra Metro Mall / Virugambakkam', ['sankar sherkhan', 'It is located inside dmart. Less crowdy theater. Speakers fine screens could have been more sharp. For medium level cost expense yes this venue matches'
176,'INOX National Chandra Metro Mall / Virugambakkam', ['jeevagan jee'," 'NEW' ""Hi People Don't plan night show here. You will have bad experience watching your favourite movies in suffocation. Yesterday I have been here for a good movie but the suffocation spoiled my moments. I tried calling the customer care and …More"""
177,'INOX National Chandra Metro Mall / Virugambakkam', ['S V C', '4 months ago' '' '' '' '' '' '' 'Too costly food items. You have to book the tickets online or from the ground floor you must carry a phone because the ticket message will be sent to it nor hard copy of tickets are provided. …More'
178,'INOX National Chandra Metro Mall / Virugambakkam', ['Ramkumar lenin', 'One of the worst theatre I ever see in my life. After booking ticket for the show when we arrive to theatre the parking entry is restricted because it’s full. It’s theatre’s responsibility to arrange alternate parking but they never bother about us.'
179,'INOX National Chandra Metro Mall / Virugambakkam', ['Girija D', 'They have changed the theatre ambience and it is much better than before. The major problem is with price of food. There is no food item less than 260. Too pricey in regards to food. One main advantage is if you a seat in budget row the …More'
180,'INOX National Chandra Metro Mall / Virugambakkam', ['vijayarajan Ramanathan'," ""Went for Transformers 3D.. All their 3D glasses were full of scratches.. Full movie was Blur.. Even after changing glasses on interval nothing changed.. Sound was bad.. It's time they RENOVATE.. If u r planning for 3D movie never come here.."""
